time (in seconds),queue density
44.3617,0.767611
44.4283,0.767253
44.4949,0.766905
44.5615,0.761626
44.6282,0.761292
44.6948,0.760863
44.7614,0.760936
44.828,0.760568
44.8946,0.760292
44.9612,0.761548
45.0278,0.761623
45.0944,0.76282
45.161,0.764025
45.2276,0.764189
45.2942,0.76528
45.3609,0.765128
45.4275,0.764343
45.4941,0.764709
45.5607,0.764134
45.6273,0.763572
45.6939,0.763775
45.7605,0.763919
45.8271,0.764177
45.8937,0.764429
45.9603,0.763938
46.0269,0.763454
46.0936,0.763305
46.1602,0.76345
46.2268,0.773113
46.2934,0.773515
46.36,0.773332
46.4266,0.772371
46.4932,0.772208
46.5598,0.772645
46.6264,0.77215
46.693,0.772938
46.7596,0.772947
46.8263,0.773845
46.8929,0.773223
46.9595,0.774894
47.0261,0.776781
47.0927,0.777035
47.1593,0.777405
47.2259,0.780294
47.2925,0.785365
47.3591,0.785953
47.4257,0.786651
47.4923,0.787522
47.559,0.787082
47.6256,0.792461
47.6922,0.795212
47.7588,0.800196
47.8254,0.80262
47.892,0.839583
47.9586,0.839379
48.0252,0.840014
48.0918,0.839541
48.1584,0.839947
48.225,0.839745
48.2917,0.840767
48.3583,0.840363
48.4249,0.840967
48.4915,0.841171
48.5581,0.840654
48.6247,0.841269
48.6913,0.841996
48.7579,0.841785
48.8245,0.841516
48.8911,0.842855
48.9577,0.844106
49.0244,0.844388
49.091,0.844347
49.1576,0.844347
49.2242,0.846749
49.2908,0.847329
49.3574,0.847537
49.424,0.848701
49.4906,0.848926
49.5572,0.861885
49.6238,0.862734
49.6904,0.862393
49.7571,0.86334
49.8237,0.86452
49.8903,0.865243
49.9569,0.870695
50.0235,0.871938
50.0901,0.872416
50.1567,0.872065
50.2233,0.872563
50.2899,0.873382
50.3565,0.873402
50.4231,0.874936
50.4898,0.874277
50.5564,0.875158
50.623,0.878306
50.6896,0.879498
50.7562,0.885181
50.8228,0.885508
50.8894,0.886075
50.956,0.886358
51.0226,0.88738
51.0892,0.887794
51.1559,0.887629
51.2225,0.894859
51.2891,0.895613
51.3557,0.895354
51.4223,0.895767
51.4889,0.895706
51.5555,0.895381
51.6221,0.895223
51.6887,0.895196
51.7553,0.89451
51.8219,0.894402
51.8886,0.894317
51.9552,0.89374
52.0218,0.893874
52.0884,0.893685
52.155,0.893313
52.2216,0.893087
52.2882,0.892762
52.3548,0.89266
52.4214,0.892677
52.488,0.892659
52.5546,0.892114
52.6213,0.891518
52.6879,0.891167
52.7545,0.890555
52.8211,0.889417
52.8877,0.883639
52.9543,0.883754
53.0209,0.88352
53.0875,0.883582
53.1541,0.88312
53.2207,0.88294
53.2873,0.882752
53.354,0.882201
53.4206,0.879483
53.4872,0.879151
53.5538,0.878514
53.6204,0.877468
53.687,0.877287
53.7536,0.875988
53.8202,0.876349
53.8868,0.876162
53.9534,0.877263
54.02,0.879814
54.0867,0.883258
54.1533,0.891785
54.2199,0.89273
54.2865,0.893383
54.3531,0.894314
54.4197,0.89537
54.4863,0.895125
54.5529,0.900255
54.6195,0.900123
54.6861,0.9002
54.7527,0.901745
54.8194,0.902761
54.886,0.902894
54.9526,0.905051
55.0192,0.905415
55.0858,0.905002
55.1524,0.90489
55.219,0.905644
55.2856,0.906057
55.3522,0.906616
55.4188,0.908631
55.4854,0.908672
55.5521,0.908268
55.6187,0.908573
55.6853,0.908673
55.7519,0.908735
55.8185,0.908502
55.8851,0.908622
55.9517,0.908846
56.0183,0.908912
56.0849,0.90876
56.1515,0.908989
56.2181,0.909957
56.2848,0.909766
56.3514,0.910351
56.418,0.910124
56.4846,0.910026
56.5512,0.909823
56.6178,0.910013
56.6844,0.909907
56.751,0.909863
56.8176,0.909855
56.8842,0.909723
56.9508,0.909621
57.0175,0.90921
57.0841,0.909099
57.1507,0.909017
57.2173,0.908827
57.2839,0.909035
57.3505,0.909008
57.4171,0.909152
57.4837,0.908991
57.5503,0.908952
57.6169,0.909418
57.6836,0.909448
57.7502,0.909349
57.8168,0.909391
57.8834,0.907576
57.95,0.907341
58.0166,0.907448
58.0832,0.90757
58.1498,0.907618
58.2164,0.908295
58.283,0.908162
58.3496,0.908096
58.4163,0.908375
58.4829,0.909279
58.5495,0.90988
58.6161,0.909868
58.6827,0.909811
58.7493,0.909635
58.8159,0.909543
58.8825,0.909665
58.9491,0.909175
59.0157,0.909341
59.0823,0.909256
59.149,0.909283
59.2156,0.909215
59.2822,0.909224
59.3488,0.909076
59.4154,0.908791
59.482,0.908918
59.5486,0.909105
59.6152,0.909127
59.6818,0.909055
59.7484,0.909047
59.815,0.908884
59.8817,0.909089
59.9483,0.909174
60.0149,0.909057
60.0815,0.909206
60.1481,0.909237
60.2147,0.90921
60.2813,0.908919
60.3479,0.90908
60.4145,0.908857
60.4811,0.908894
60.5477,0.90907
60.6144,0.909308
60.681,0.909245
60.7476,0.909335
60.8142,0.909537
60.8808,0.909703
60.9474,0.910096
61.014,0.909976
61.0806,0.909872
61.1472,0.909943
61.2138,0.90994
61.2804,0.909939
61.3471,0.90994
61.4137,0.909989
61.4803,0.909918
61.5469,0.910007
61.6135,0.909877
61.6801,0.909734
61.7467,0.909742
61.8133,0.909783
61.8799,0.907977
61.9465,0.908082
62.0131,0.908073
62.0798,0.90859
62.1464,0.908503
62.213,0.908815
62.2796,0.909058
62.3462,0.908742
62.4128,0.908676
62.4794,0.908704
62.546,0.908941
62.6126,0.908477
62.6792,0.90847
62.7458,0.908088
62.8125,0.908144
62.8791,0.908131
62.9457,0.907975
63.0123,0.907945
63.0789,0.908218
63.1455,0.908256
63.2121,0.908127
63.2787,0.907652
63.3453,0.907707
63.4119,0.907798
63.4785,0.907765
63.5452,0.90849
63.6118,0.908373
63.6784,0.908163
63.745,0.908345
63.8116,0.908339
63.8782,0.908147
63.9448,0.908364
64.0114,0.908051
64.078,0.908044
64.1446,0.908131
64.2112,0.908305
64.2779,0.908632
64.3445,0.908463
64.4111,0.90848
64.4777,0.908449
64.5443,0.908436
64.6109,0.908269
64.6775,0.908081
64.7441,0.908131
64.8107,0.908068
64.8773,0.907804
64.944,0.907533
65.0106,0.907542
65.0772,0.907679
65.1438,0.907604
65.2104,0.907733
65.277,0.907315
65.3436,0.907302
65.4102,0.907066
65.4768,0.907302
65.5434,0.907219
65.61,0.907636
65.6767,0.907434
65.7433,0.907681
65.8099,0.908455
65.8765,0.908297
65.9431,0.908387
66.0097,0.908631
66.0763,0.908279
66.1429,0.908464
66.2095,0.908267
66.2761,0.908133
66.3427,0.908107
66.4094,0.908133
66.476,0.908465
66.5426,0.908613
66.6092,0.909011
66.6758,0.908887
66.7424,0.908917
66.809,0.908845
66.8756,0.909536
66.9422,0.909295
67.0088,0.909012
