time (in seconds),queue density
69.2735,0.899206
69.3402,0.899551
69.4068,0.899378
69.4734,0.899433
69.54,0.899406
69.6066,0.89952
69.6732,0.899618
69.7398,0.899469
69.8064,0.8995
69.873,0.899645
69.9396,0.900068
70.0062,0.900139
70.0729,0.90035
70.1395,0.900154
70.2061,0.900256
70.2727,0.900276
70.3393,0.900201
70.4059,0.900295
70.4725,0.900107
70.5391,0.90055
70.6057,0.900687
70.6723,0.90144
70.7389,0.90115
70.8056,0.900926
70.8722,0.900868
70.9388,0.90026
71.0054,0.900554
71.072,0.900746
71.1386,0.900868
71.2052,0.901091
71.2718,0.901028
71.3384,0.901181
71.405,0.901667
71.4717,0.900958
71.5383,0.901283
71.6049,0.901459
71.6715,0.901299
71.7381,0.900969
71.8047,0.901036
71.8713,0.900985
71.9379,0.900899
72.0045,0.90095
72.0711,0.900883
72.1377,0.900781
72.2044,0.901103
72.271,0.90084
72.3376,0.903262
72.4042,0.902843
72.4708,0.902466
72.5374,0.90251
72.604,0.902709
72.6706,0.902729
72.7372,0.902913
72.8038,0.902737
72.8704,0.902447
72.9371,0.902416
73.0037,0.902604
73.0703,0.902376
73.1369,0.90218
73.2035,0.902396
73.2701,0.902537
73.3367,0.902141
73.4033,0.902126
73.4699,0.901839
73.5365,0.901867
73.6031,0.902161
73.6698,0.902176
73.7364,0.902227
73.803,0.902114
73.8696,0.902051
73.9362,0.902043
74.0028,0.900472
74.0694,0.900703
74.136,0.900703
74.2026,0.900852
74.2692,0.900813
74.3358,0.900711
74.4025,0.900452
74.4691,0.900531
74.5357,0.900252
74.6023,0.900593
74.6689,0.900386
74.7355,0.900625
74.8021,0.900593
74.8687,0.900977
74.9353,0.900774
75.0019,0.90066
75.0685,0.899841
75.1352,0.900538
75.2018,0.901201
75.2684,0.901291
75.335,0.901114
75.4016,0.901836
75.4682,0.90191
75.5348,0.900652
75.6014,0.901299
75.668,0.902247
75.7346,0.901549
75.8012,0.900292
75.8679,0.90037
75.9345,0.899284
76.0011,0.899257
76.0677,0.898795
76.1343,0.898661
76.2009,0.897819
76.2675,0.898512
76.3341,0.900025
76.4007,0.89758
76.4673,0.898532
76.5339,0.900276
76.6006,0.900656
76.6672,0.901028
76.7338,0.90153
76.8004,0.901757
76.867,0.901832
76.9336,0.90048
77.0002,0.900205
77.0668,0.8999
77.1334,0.900092
77.2,0.900942
77.2666,0.900119
77.3333,0.900997
77.3999,0.900535
77.4665,0.900342
77.5331,0.900687
77.5997,0.901934
77.6663,0.902055
77.7329,0.901812
77.7995,0.902318
77.8661,0.901886
77.9327,0.902321
77.9994,0.902365
78.066,0.901647
78.1326,0.901259
78.1992,0.901412
78.2658,0.901612
78.3324,0.901499
78.399,0.901757
78.4656,0.901671
78.5322,0.901565
78.5988,0.902094
78.6654,0.902008
78.7321,0.902419
78.7987,0.902525
78.8653,0.903015
78.9319,0.903007
78.9985,0.902611
79.0651,0.902792
79.1317,0.902376
79.1983,0.902615
79.2649,0.902463
79.3315,0.902439
79.3981,0.902361
79.4648,0.902396
79.5314,0.902423
79.598,0.902537
79.6646,0.902592
79.7312,0.903188
79.7978,0.903086
79.8644,0.90309
79.931,0.902976
79.9976,0.903168
80.0642,0.902905
80.1308,0.902913
80.1975,0.903223
80.2641,0.902964
80.3307,0.902459
80.3973,0.902502
80.4639,0.90247
80.5305,0.902278
80.5971,0.902306
80.6637,0.904359
80.7303,0.904101
80.7969,0.903952
80.8635,0.903854
80.9302,0.903293
80.9968,0.903211
81.0634,0.903164
81.13,0.902717
81.1966,0.903184
81.2632,0.903235
81.3298,0.903168
81.3964,0.90314
81.463,0.902835
81.5296,0.903105
81.5962,0.903039
81.6629,0.902768
81.7295,0.902725
81.7961,0.902674
81.8627,0.902482
81.9293,0.902745
81.9959,0.902588
82.0625,0.902333
82.1291,0.901906
82.1957,0.90182
82.2623,0.901718
82.3289,0.902525
82.3956,0.90211
82.4622,0.901937
82.5288,0.901722
82.5954,0.90142
82.662,0.901534
82.7286,0.901722
82.7952,0.90162
82.8618,0.902161
82.9284,0.90309
82.995,0.903207
83.0616,0.90334
83.1283,0.903133
83.1949,0.903148
83.2615,0.903101
83.3281,0.902725
83.3947,0.902141
83.4613,0.902251
83.5279,0.902008
83.5945,0.902325
83.6611,0.9022
83.7277,0.901726
83.7943,0.901397
83.861,0.901013
83.9276,0.901118
83.9942,0.899296
84.0608,0.899218
84.1274,0.899261
84.194,0.899167
84.2606,0.899194
84.3272,0.899222
84.3938,0.899026
84.4604,0.89959
84.527,0.899241
84.5937,0.899523
84.6603,0.899567
84.7269,0.89986
84.7935,0.900021
84.8601,0.900186
84.9267,0.90019
84.9933,0.900797
85.0599,0.900966
85.1265,0.901452
85.1931,0.901757
85.2598,0.902098
85.3264,0.902302
85.393,0.90222
85.4596,0.902278
85.5262,0.902333
85.5928,0.901894
85.6594,0.903101
85.726,0.902905
85.7926,0.902698
85.8592,0.902662
85.9258,0.902655
85.9925,0.903011
86.0591,0.903191
86.1257,0.903007
86.1923,0.903407
86.2589,0.903705
86.3255,0.90356
86.3921,0.902854
86.4587,0.902525
86.5253,0.902596
86.5919,0.902184
86.6585,0.902086
86.7252,0.902035
86.7918,0.902286
86.8584,0.902173
86.925,0.901906
86.9916,0.902306
87.0582,0.902223
87.1248,0.902161
87.1914,0.902212
87.258,0.90231
87.3246,0.902314
87.3912,0.902129
87.4579,0.901949
87.5245,0.901988
87.5911,0.901973
87.6577,0.90189
87.7243,0.901937
87.7909,0.902004
87.8575,0.901636
87.9241,0.901969
87.9907,0.901785
88.0573,0.901608
88.1239,0.901197
88.1906,0.900989
88.2572,0.900942
88.3238,0.901506
88.3904,0.901024
88.457,0.900962
88.5236,0.900676
88.5902,0.901103
88.6568,0.901056
88.7234,0.901248
88.79,0.901091
88.8566,0.901173
88.9233,0.901228
88.9899,0.901271
89.0565,0.901095
89.1231,0.901158
89.1897,0.901193
89.2563,0.901017
89.3229,0.900981
89.3895,0.900495
89.4561,0.900264
89.5227,0.899821
89.5893,0.899715
89.656,0.89939
89.7226,0.899516
89.7892,0.899045
89.8558,0.899053
89.9224,0.899073
89.989,0.898763
90.0556,0.899002
90.1222,0.89892
90.1888,0.89832
90.2554,0.898418
90.322,0.898469
90.3887,0.898728
90.4553,0.898528
90.5219,0.898097
90.5885,0.898222
90.6551,0.898685
90.7217,0.898603
90.7883,0.899124
90.8549,0.899077
90.9215,0.899371
90.9881,0.899167
91.0547,0.899363
91.1214,0.89923
91.188,0.899367
91.2546,0.899606
91.3212,0.899602
91.3878,0.900123
91.4544,0.900648
91.521,0.900527
91.5876,0.899947
91.6542,0.900198
91.7208,0.899955
91.7875,0.900213
91.8541,0.900049
91.9207,0.899982
91.9873,0.900303
92.0539,0.900272
92.1205,0.900519
92.1871,0.90055
92.2537,0.90073
92.3203,0.899598
92.3869,0.899351
92.4535,0.899766
92.5202,0.899868
92.5868,0.899966
92.6534,0.899414
92.72,0.899547
92.7866,0.899461
92.8532,0.899684
92.9198,0.899892
92.9864,0.899857
93.053,0.899896
93.1196,0.900852
93.1862,0.901338
93.2529,0.90151
93.3195,0.902039
93.3861,0.902278
93.4527,0.902318
93.5193,0.90258
93.5859,0.90267
93.6525,0.90251
93.7191,0.902412
